	model	dataset	scaler	actor_zscore	features_mode	feature_group	is_top	features_json	model_params_json	accuracy	f1	f1_macro	mcc	tp	tn	fp	fn	roc_auc	average_precision
5456	one_class_svm	savee	standard	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.74	0.85	0.46	0.03	88.0	1.0	29.0	2.0	0.79	0.9
5457	one_class_svm	savee	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.66	0.72	0.64	0.4	53.0	26.0	4.0	37.0	0.82	0.93
5458	one_class_svm	savee	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.74	0.85	0.48	0.07	87.0	2.0	28.0	3.0	0.78	0.89
5459	one_class_svm	savee	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.38	0.3	0.37	0.18	16.0	29.0	1.0	74.0	0.69	0.86
5460	one_class_svm	savee	standard	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.73	0.85	0.42	-0.08	88.0	0.0	30.0	2.0	0.82	0.91
5461	one_class_svm	savee	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.88	0.92	0.84	0.68	84.0	22.0	8.0	6.0	0.94	0.98
5462	one_class_svm	savee	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.74	0.85	0.48	0.07	87.0	2.0	28.0	3.0	0.8	0.9
5463	one_class_svm	savee	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.38	0.31	0.37	0.14	17.0	28.0	2.0	73.0	0.67	0.85
5464	one_class_svm	savee	none	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.87	0.95
5465	one_class_svm	savee	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.78	0.87	0.59	0.27	87.0	6.0	24.0	3.0	0.94	0.98
5466	one_class_svm	savee	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.83	0.91
5467	one_class_svm	savee	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.38	0.32	0.37	0.11	18.0	27.0	3.0	72.0	0.66	0.83
5468	one_class_svm	savee	none	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.5	0.75
5469	one_class_svm	savee	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.83	0.9	0.74	0.51	86.0	14.0	16.0	4.0	0.93	0.98
5470	one_class_svm	savee	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.5	0.75
5471	one_class_svm	savee	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.28	0.19	0.27	-0.11	10.0	24.0	6.0	80.0	0.43	0.71
5472	one_class_svm	ravdess	robust	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.7	0.82	0.47	0.04	202.0	7.0	13.0	78.0	0.5	0.94
5473	one_class_svm	ravdess	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.45	0.59	0.39	0.16	118.0	18.0	2.0	162.0	0.68	0.97
5474	one_class_svm	ravdess	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.67	0.8	0.46	0.03	195.0	7.0	13.0	85.0	0.5	0.94
5475	one_class_svm	ravdess	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.49	0.64	0.37	-0.03	137.0	9.0	11.0	143.0	0.48	0.93
5476	one_class_svm	ravdess	robust	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.71	0.83	0.47	-0.0	208.0	5.0	15.0	72.0	0.52	0.94
5477	one_class_svm	ravdess	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.51	0.65	0.41	0.12	138.0	15.0	5.0	142.0	0.58	0.96
5478	one_class_svm	ravdess	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.67	0.8	0.44	-0.03	195.0	5.0	15.0	85.0	0.5	0.94
5479	one_class_svm	ravdess	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.26	0.37	0.24	-0.07	65.0	13.0	7.0	215.0	0.48	0.93
5480	one_class_svm	ravdess	standard	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.83	0.91	0.51	0.02	246.0	3.0	17.0	34.0	0.58	0.95
5481	one_class_svm	ravdess	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.42	0.55	0.36	0.17	106.0	19.0	1.0	174.0	0.62	0.97
5482	one_class_svm	ravdess	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.83	0.9	0.5	0.02	245.0	3.0	17.0	35.0	0.58	0.95
5483	one_class_svm	ravdess	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.49	0.64	0.37	-0.03	137.0	9.0	11.0	143.0	0.48	0.93
5484	one_class_svm	ravdess	standard	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.77	0.87	0.52	0.09	225.0	7.0	13.0	55.0	0.6	0.96
5485	one_class_svm	ravdess	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.45	0.59	0.38	0.16	117.0	18.0	2.0	163.0	0.56	0.96
5486	one_class_svm	ravdess	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.74	0.84	0.5	0.07	214.0	7.0	13.0	66.0	0.58	0.96
5487	one_class_svm	ravdess	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.25	0.36	0.23	-0.08	62.0	13.0	7.0	218.0	0.49	0.93
5488	one_class_svm	ravdess	none	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.91	0.95	0.51	0.02	271.0	1.0	19.0	9.0	0.66	0.97
5489	one_class_svm	ravdess	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.59	0.73	0.47	0.19	162.0	16.0	4.0	118.0	0.76	0.98
5490	one_class_svm	ravdess	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.9	0.95	0.51	0.02	270.0	1.0	19.0	10.0	0.59	0.96
5491	one_class_svm	ravdess	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.48	0.64	0.37	-0.03	136.0	9.0	11.0	144.0	0.47	0.93
5492	one_class_svm	ravdess	none	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.54	0.94
5493	one_class_svm	ravdess	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.78	0.87	0.55	0.18	224.0	10.0	10.0	56.0	0.73	0.97
5494	one_class_svm	ravdess	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.57	0.94
5495	one_class_svm	ravdess	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.01, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.28	0.38	0.26	0.08	67.0	18.0	2.0	213.0	0.54	0.95
5496	one_class_svm	savee	robust	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.81	0.9
5497	one_class_svm	savee	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.78	0.84	0.75	0.55	68.0	26.0	4.0	22.0	0.88	0.96
5498	one_class_svm	savee	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.81	0.9
5499	one_class_svm	savee	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.4	0.36	0.4	0.17	20.0	28.0	2.0	70.0	0.64	0.84
5500	one_class_svm	savee	robust	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.82	0.9
5501	one_class_svm	savee	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.87	0.91	0.81	0.63	85.0	19.0	11.0	5.0	0.94	0.98
5502	one_class_svm	savee	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.82	0.9
5503	one_class_svm	savee	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.43	0.41	0.43	0.21	24.0	28.0	2.0	66.0	0.67	0.85
5504	one_class_svm	savee	standard	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.81	0.91
5505	one_class_svm	savee	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.86	0.91	0.8	0.6	84.0	19.0	11.0	6.0	0.94	0.98
5506	one_class_svm	savee	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.81	0.91
5507	one_class_svm	savee	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.39	0.35	0.39	0.13	20.0	27.0	3.0	70.0	0.65	0.84
5508	one_class_svm	savee	standard	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.85	0.91
5509	one_class_svm	savee	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.76	0.86	0.51	0.17	88.0	3.0	27.0	2.0	0.95	0.99
5510	one_class_svm	savee	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.83	0.9
5511	one_class_svm	savee	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.42	0.41	0.42	0.17	24.0	27.0	3.0	66.0	0.68	0.85
5512	one_class_svm	savee	none	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.87	0.95
5513	one_class_svm	savee	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.78	0.87	0.59	0.31	88.0	6.0	24.0	2.0	0.94	0.98
5514	one_class_svm	savee	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.84	0.92
5515	one_class_svm	savee	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.38	0.32	0.37	0.11	18.0	27.0	3.0	72.0	0.67	0.84
5516	one_class_svm	savee	none	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.5	0.75
5517	one_class_svm	savee	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.77	0.87	0.5	0.23	90.0	2.0	28.0	0.0	0.93	0.98
5518	one_class_svm	savee	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.5	0.75
5519	one_class_svm	savee	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.3	0.22	0.29	-0.08	12.0	24.0	6.0	78.0	0.56	0.75
5520	one_class_svm	ravdess	robust	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.9	0.95	0.47	-0.05	269.0	0.0	20.0	11.0	0.5	0.94
5521	one_class_svm	ravdess	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.47	0.61	0.39	0.15	125.0	17.0	3.0	155.0	0.67	0.97
5522	one_class_svm	ravdess	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.89	0.94	0.5	0.0	267.0	1.0	19.0	13.0	0.5	0.94
5523	one_class_svm	ravdess	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.48	0.63	0.37	-0.04	134.0	9.0	11.0	146.0	0.48	0.93
5524	one_class_svm	ravdess	robust	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.53	0.94
5525	one_class_svm	ravdess	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.52	0.66	0.42	0.15	141.0	16.0	4.0	139.0	0.6	0.96
5526	one_class_svm	ravdess	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.51	0.94
5527	one_class_svm	ravdess	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.28	0.4	0.25	-0.05	71.0	13.0	7.0	209.0	0.48	0.93
5528	one_class_svm	ravdess	standard	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.88	0.93	0.52	0.03	261.0	2.0	18.0	19.0	0.59	0.95
5529	one_class_svm	ravdess	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.41	0.54	0.36	0.17	105.0	19.0	1.0	175.0	0.62	0.97
5530	one_class_svm	ravdess	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.87	0.93	0.51	0.02	259.0	2.0	18.0	21.0	0.59	0.95
5531	one_class_svm	ravdess	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.49	0.64	0.37	-0.03	138.0	9.0	11.0	142.0	0.48	0.93
5532	one_class_svm	ravdess	standard	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.62	0.96
5533	one_class_svm	ravdess	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.46	0.6	0.38	0.12	122.0	16.0	4.0	158.0	0.56	0.96
5534	one_class_svm	ravdess	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.6	0.96
5535	one_class_svm	ravdess	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.31	0.44	0.28	-0.01	80.0	14.0	6.0	200.0	0.49	0.94
5536	one_class_svm	ravdess	none	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.66	0.97
5537	one_class_svm	ravdess	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.63	0.76	0.48	0.16	174.0	14.0	6.0	106.0	0.74	0.98
5538	one_class_svm	ravdess	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.58	0.95
5539	one_class_svm	ravdess	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.49	0.64	0.37	-0.03	137.0	9.0	11.0	143.0	0.47	0.93
5540	one_class_svm	ravdess	none	False	all	all	False	"{""mode"": ""all""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.5	0.93
5541	one_class_svm	ravdess	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.92	0.96	0.55	0.14	275.0	2.0	18.0	5.0	0.76	0.97
5542	one_class_svm	ravdess	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.5	0.93
5543	one_class_svm	ravdess	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.1}"	0.27	0.37	0.26	0.08	64.0	18.0	2.0	216.0	0.62	0.95
5544	one_class_svm	savee	robust	True	all	all	False	"{""mode"": ""all""}"	"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1}"	0.76	0.86	0.54	0.18	87.0	4.0	26.0	3.0	0.81	0.9
5545	one_class_svm	savee	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1}"	0.81	0.89	0.65	0.42	89.0	8.0	22.0	1.0	0.95	0.99
5546	one_class_svm	savee	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1}"	0.76	0.86	0.54	0.18	87.0	4.0	26.0	3.0	0.81	0.9
