	model	dataset	scaler	actor_zscore	features_mode	feature_group	is_top	features_json	model_params_json	accuracy	f1	f1_macro	mcc	tp	tn	fp	fn	roc_auc	average_precision
5979	xgb_classifier	savee	robust	False	explicit	all	20	"{""columns"": [""energy_mean"", ""zcr_mean"", ""spectral_contrast_2_mean"", ""energy_std"", ""F0_mean"", ""mfcc_2_mean"", ""F0_std"", ""chroma_11_mean"", ""spectral_contrast_3_mean"", ""mfcc_5_std"", ""mfcc_delta_13_std"", ""mfcc_11_mean"", ""mfcc_delta2_7_std"", ""mfcc_5_mean"", ""mfcc_delta_5_std"", ""chroma_9_mean"", ""mfcc_delta_3_std"", ""spectral_contrast_5_mean"", ""mfcc_delta_1_std"", ""spectral_contrast_7_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.74	0.85	0.48	0.07	87.0	2.0	28.0	3.0	0.89	0.97
5984	xgb_classifier	savee	standard	True	explicit	all	20	"{""columns"": [""energy_mean"", ""energy_std"", ""spectral_contrast_2_mean"", ""zcr_mean"", ""F0_mean"", ""mfcc_delta_8_std"", ""mfcc_2_std"", ""mfcc_delta2_7_std"", ""mfcc_3_std"", ""mfcc_delta_12_std"", ""spectral_contrast_7_mean"", ""mfcc_delta2_8_std"", ""mfcc_delta2_13_std"", ""chroma_6_mean"", ""chroma_5_mean"", ""mfcc_5_mean"", ""mfcc_delta2_6_std"", ""mfcc_5_std"", ""mfcc_delta2_8_mean"", ""mfcc_10_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.89	0.92	0.87	0.74	80.0	27.0	3.0	10.0	0.93	0.98
5989	xgb_classifier	savee	standard	False	explicit	all	20	"{""columns"": [""energy_mean"", ""zcr_mean"", ""spectral_contrast_2_mean"", ""energy_std"", ""F0_mean"", ""mfcc_2_mean"", ""F0_std"", ""chroma_11_mean"", ""spectral_contrast_3_mean"", ""mfcc_5_std"", ""mfcc_delta_13_std"", ""mfcc_11_mean"", ""mfcc_delta2_7_std"", ""mfcc_5_mean"", ""mfcc_delta_5_std"", ""chroma_9_mean"", ""mfcc_delta_3_std"", ""spectral_contrast_5_mean"", ""mfcc_delta_1_std"", ""spectral_contrast_7_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.74	0.85	0.48	0.07	87.0	2.0	28.0	3.0	0.89	0.97
5994	xgb_classifier	savee	none	True	explicit	all	20	"{""columns"": [""energy_mean"", ""energy_std"", ""spectral_contrast_2_mean"", ""zcr_mean"", ""F0_mean"", ""mfcc_delta_8_std"", ""mfcc_2_std"", ""mfcc_delta2_7_std"", ""mfcc_3_std"", ""mfcc_delta_12_std"", ""spectral_contrast_7_mean"", ""mfcc_delta2_8_std"", ""mfcc_delta2_13_std"", ""chroma_6_mean"", ""chroma_5_mean"", ""mfcc_5_mean"", ""mfcc_delta2_6_std"", ""mfcc_5_std"", ""mfcc_delta2_8_mean"", ""mfcc_10_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.89	0.92	0.87	0.74	80.0	27.0	3.0	10.0	0.93	0.98
5999	xgb_classifier	savee	none	False	explicit	all	20	"{""columns"": [""energy_mean"", ""zcr_mean"", ""spectral_contrast_2_mean"", ""energy_std"", ""F0_mean"", ""mfcc_2_mean"", ""F0_std"", ""chroma_11_mean"", ""spectral_contrast_3_mean"", ""mfcc_5_std"", ""mfcc_delta_13_std"", ""mfcc_11_mean"", ""mfcc_delta2_7_std"", ""mfcc_5_mean"", ""mfcc_delta_5_std"", ""chroma_9_mean"", ""mfcc_delta_3_std"", ""spectral_contrast_5_mean"", ""mfcc_delta_1_std"", ""spectral_contrast_7_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.74	0.85	0.48	0.07	87.0	2.0	28.0	3.0	0.89	0.97
6004	xgb_classifier	ravdess	robust	True	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""energy_mean"", ""energy_std"", ""mfcc_delta2_3_std"", ""F0_mean"", ""zcr_mean"", ""mfcc_2_std"", ""jitter"", ""mfcc_3_mean"", ""F0_std"", ""chroma_5_mean"", ""mfcc_4_mean"", ""mfcc_delta_9_std"", ""mfcc_5_std"", ""mfcc_10_std"", ""mfcc_8_std"", ""spectral_contrast_2_mean"", ""mfcc_1_std"", ""mfcc_delta_4_mean"", ""mfcc_11_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.6	0.74	0.46	0.15	167.0	14.0	6.0	113.0	0.69	0.97
6009	xgb_classifier	ravdess	robust	False	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""F0_mean"", ""mfcc_delta_6_std"", ""mfcc_delta_1_std"", ""spectral_contrast_2_mean"", ""chroma_7_mean"", ""mfcc_delta2_11_std"", ""mfcc_delta2_5_std"", ""mfcc_delta_3_std"", ""mfcc_1_std"", ""spectral_contrast_1_mean"", ""mfcc_delta_9_std"", ""mfcc_2_mean"", ""spectral_contrast_3_mean"", ""spectral_contrast_7_mean"", ""chroma_6_mean"", ""hnr"", ""mfcc_13_mean"", ""mfcc_3_mean"", ""mfcc_delta2_13_std""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.84	0.91	0.65	0.38	238.0	15.0	5.0	42.0	0.87	0.99
6014	xgb_classifier	ravdess	standard	True	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""energy_mean"", ""energy_std"", ""mfcc_delta2_3_std"", ""F0_mean"", ""zcr_mean"", ""mfcc_2_std"", ""jitter"", ""mfcc_3_mean"", ""F0_std"", ""chroma_5_mean"", ""mfcc_4_mean"", ""mfcc_delta_9_std"", ""mfcc_5_std"", ""mfcc_10_std"", ""mfcc_8_std"", ""spectral_contrast_2_mean"", ""mfcc_1_std"", ""mfcc_delta_4_mean"", ""mfcc_11_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.6	0.74	0.46	0.15	167.0	14.0	6.0	113.0	0.69	0.97
6019	xgb_classifier	ravdess	standard	False	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""F0_mean"", ""mfcc_delta_6_std"", ""mfcc_delta_1_std"", ""spectral_contrast_2_mean"", ""chroma_7_mean"", ""mfcc_delta2_11_std"", ""mfcc_delta2_5_std"", ""mfcc_delta_3_std"", ""mfcc_1_std"", ""spectral_contrast_1_mean"", ""mfcc_delta_9_std"", ""mfcc_2_mean"", ""spectral_contrast_3_mean"", ""spectral_contrast_7_mean"", ""chroma_6_mean"", ""hnr"", ""mfcc_13_mean"", ""mfcc_3_mean"", ""mfcc_delta2_13_std""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.84	0.91	0.65	0.38	238.0	15.0	5.0	42.0	0.87	0.99
6024	xgb_classifier	ravdess	none	True	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""energy_mean"", ""energy_std"", ""mfcc_delta2_3_std"", ""F0_mean"", ""zcr_mean"", ""mfcc_2_std"", ""jitter"", ""mfcc_3_mean"", ""F0_std"", ""chroma_5_mean"", ""mfcc_4_mean"", ""mfcc_delta_9_std"", ""mfcc_5_std"", ""mfcc_10_std"", ""mfcc_8_std"", ""spectral_contrast_2_mean"", ""mfcc_1_std"", ""mfcc_delta_4_mean"", ""mfcc_11_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.6	0.74	0.46	0.15	167.0	14.0	6.0	113.0	0.69	0.97
6029	xgb_classifier	ravdess	none	False	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""F0_mean"", ""mfcc_delta_6_std"", ""mfcc_delta_1_std"", ""spectral_contrast_2_mean"", ""chroma_7_mean"", ""mfcc_delta2_11_std"", ""mfcc_delta2_5_std"", ""mfcc_delta_3_std"", ""mfcc_1_std"", ""spectral_contrast_1_mean"", ""mfcc_delta_9_std"", ""mfcc_2_mean"", ""spectral_contrast_3_mean"", ""spectral_contrast_7_mean"", ""chroma_6_mean"", ""hnr"", ""mfcc_13_mean"", ""mfcc_3_mean"", ""mfcc_delta2_13_std""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.84	0.91	0.65	0.38	238.0	15.0	5.0	42.0	0.87	0.99
6034	xgb_classifier	savee	robust	True	explicit	all	20	"{""columns"": [""energy_mean"", ""spectral_contrast_2_mean"", ""energy_std"", ""zcr_mean"", ""mfcc_2_std"", ""mfcc_delta_12_std"", ""F0_mean"", ""mfcc_delta_6_mean"", ""chroma_5_mean"", ""mfcc_delta2_7_std"", ""mfcc_delta2_13_std"", ""spectral_contrast_7_mean"", ""mfcc_5_mean"", ""mfcc_delta2_3_mean"", ""mfcc_5_std"", ""mfcc_delta_4_mean"", ""mfcc_delta2_6_std"", ""mfcc_10_mean"", ""mfcc_delta2_8_mean"", ""mfcc_delta2_1_std""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.82	0.88	0.72	0.46	84.0	14.0	16.0	6.0	0.91	0.97
6039	xgb_classifier	savee	robust	False	explicit	all	20	"{""columns"": [""energy_mean"", ""zcr_mean"", ""spectral_contrast_2_mean"", ""energy_std"", ""F0_std"", ""mfcc_2_mean"", ""F0_mean"", ""chroma_11_mean"", ""mfcc_5_std"", ""spectral_contrast_3_mean"", ""mfcc_delta_3_std"", ""mfcc_11_mean"", ""mfcc_delta_1_std"", ""chroma_9_mean"", ""spectral_contrast_7_mean"", ""spectral_contrast_5_mean"", ""chroma_10_mean"", ""mfcc_delta2_7_std"", ""spec_centroid_mean"", ""mfcc_delta2_12_std""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.74	0.85	0.5	0.1	86.0	3.0	27.0	4.0	0.89	0.96
6044	xgb_classifier	savee	standard	True	explicit	all	20	"{""columns"": [""energy_mean"", ""spectral_contrast_2_mean"", ""energy_std"", ""zcr_mean"", ""mfcc_2_std"", ""mfcc_delta_12_std"", ""F0_mean"", ""mfcc_delta_6_mean"", ""chroma_5_mean"", ""mfcc_delta2_7_std"", ""mfcc_delta2_13_std"", ""spectral_contrast_7_mean"", ""mfcc_5_mean"", ""mfcc_delta2_3_mean"", ""mfcc_5_std"", ""mfcc_delta_4_mean"", ""mfcc_delta2_6_std"", ""mfcc_10_mean"", ""mfcc_delta2_8_mean"", ""mfcc_delta2_1_std""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.82	0.88	0.72	0.46	84.0	14.0	16.0	6.0	0.91	0.97
6049	xgb_classifier	savee	standard	False	explicit	all	20	"{""columns"": [""energy_mean"", ""zcr_mean"", ""spectral_contrast_2_mean"", ""energy_std"", ""F0_std"", ""mfcc_2_mean"", ""F0_mean"", ""chroma_11_mean"", ""mfcc_5_std"", ""spectral_contrast_3_mean"", ""mfcc_delta_3_std"", ""mfcc_11_mean"", ""mfcc_delta_1_std"", ""chroma_9_mean"", ""spectral_contrast_7_mean"", ""spectral_contrast_5_mean"", ""chroma_10_mean"", ""mfcc_delta2_7_std"", ""spec_centroid_mean"", ""mfcc_delta2_12_std""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.74	0.85	0.5	0.1	86.0	3.0	27.0	4.0	0.89	0.96
6054	xgb_classifier	savee	none	True	explicit	all	20	"{""columns"": [""energy_mean"", ""spectral_contrast_2_mean"", ""energy_std"", ""zcr_mean"", ""mfcc_2_std"", ""mfcc_delta_12_std"", ""F0_mean"", ""mfcc_delta_6_mean"", ""chroma_5_mean"", ""mfcc_delta2_7_std"", ""mfcc_delta2_13_std"", ""spectral_contrast_7_mean"", ""mfcc_5_mean"", ""mfcc_delta2_3_mean"", ""mfcc_5_std"", ""mfcc_delta_4_mean"", ""mfcc_delta2_6_std"", ""mfcc_10_mean"", ""mfcc_delta2_8_mean"", ""mfcc_delta2_1_std""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.82	0.88	0.72	0.46	84.0	14.0	16.0	6.0	0.91	0.97
6059	xgb_classifier	savee	none	False	explicit	all	20	"{""columns"": [""energy_mean"", ""zcr_mean"", ""spectral_contrast_2_mean"", ""energy_std"", ""F0_std"", ""mfcc_2_mean"", ""F0_mean"", ""chroma_11_mean"", ""mfcc_5_std"", ""spectral_contrast_3_mean"", ""mfcc_delta_3_std"", ""mfcc_11_mean"", ""mfcc_delta_1_std"", ""chroma_9_mean"", ""spectral_contrast_7_mean"", ""spectral_contrast_5_mean"", ""chroma_10_mean"", ""mfcc_delta2_7_std"", ""spec_centroid_mean"", ""mfcc_delta2_12_std""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.74	0.85	0.5	0.1	86.0	3.0	27.0	4.0	0.89	0.96
6064	xgb_classifier	ravdess	robust	True	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""energy_mean"", ""energy_std"", ""mfcc_delta2_3_std"", ""zcr_mean"", ""F0_mean"", ""mfcc_2_std"", ""mfcc_5_std"", ""mfcc_3_mean"", ""chroma_5_mean"", ""mfcc_4_mean"", ""mfcc_8_std"", ""mfcc_delta2_5_std"", ""mfcc_10_std"", ""jitter"", ""mfcc_1_std"", ""mfcc_11_mean"", ""F0_std"", ""mfcc_6_std"", ""mfcc_10_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.61	0.74	0.47	0.18	169.0	15.0	5.0	111.0	0.68	0.97
6069	xgb_classifier	ravdess	robust	False	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""mfcc_delta_1_std"", ""F0_mean"", ""mfcc_delta_6_std"", ""mfcc_delta2_11_std"", ""mfcc_delta2_5_std"", ""hnr"", ""mfcc_9_std"", ""mfcc_delta_9_std"", ""spectral_contrast_1_mean"", ""mfcc_1_std"", ""mfcc_delta_3_mean"", ""spectral_contrast_7_mean"", ""mfcc_13_mean"", ""spectral_contrast_3_mean"", ""mfcc_2_mean"", ""chroma_6_mean"", ""mfcc_delta_9_mean"", ""mfcc_delta_8_mean"", ""mfcc_3_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.87	0.93	0.63	0.29	250.0	10.0	10.0	30.0	0.85	0.99
6074	xgb_classifier	ravdess	standard	True	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""energy_mean"", ""energy_std"", ""mfcc_delta2_3_std"", ""zcr_mean"", ""F0_mean"", ""mfcc_2_std"", ""mfcc_5_std"", ""mfcc_3_mean"", ""chroma_5_mean"", ""mfcc_4_mean"", ""mfcc_8_std"", ""mfcc_delta2_5_std"", ""mfcc_10_std"", ""jitter"", ""mfcc_1_std"", ""mfcc_11_mean"", ""F0_std"", ""mfcc_6_std"", ""mfcc_10_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.61	0.74	0.47	0.18	169.0	15.0	5.0	111.0	0.68	0.97
6079	xgb_classifier	ravdess	standard	False	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""mfcc_delta_1_std"", ""F0_mean"", ""mfcc_delta_6_std"", ""mfcc_delta2_11_std"", ""mfcc_delta2_5_std"", ""hnr"", ""mfcc_9_std"", ""mfcc_delta_9_std"", ""spectral_contrast_1_mean"", ""mfcc_1_std"", ""mfcc_delta_3_mean"", ""spectral_contrast_7_mean"", ""mfcc_13_mean"", ""spectral_contrast_3_mean"", ""mfcc_2_mean"", ""chroma_6_mean"", ""mfcc_delta_9_mean"", ""mfcc_delta_8_mean"", ""mfcc_3_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.87	0.93	0.63	0.29	250.0	10.0	10.0	30.0	0.85	0.99
6084	xgb_classifier	ravdess	none	True	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""energy_mean"", ""energy_std"", ""mfcc_delta2_3_std"", ""zcr_mean"", ""F0_mean"", ""mfcc_2_std"", ""mfcc_5_std"", ""mfcc_3_mean"", ""chroma_5_mean"", ""mfcc_4_mean"", ""mfcc_8_std"", ""mfcc_delta2_5_std"", ""mfcc_10_std"", ""jitter"", ""mfcc_1_std"", ""mfcc_11_mean"", ""F0_std"", ""mfcc_6_std"", ""mfcc_10_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.61	0.74	0.47	0.18	169.0	15.0	5.0	111.0	0.68	0.97
6089	xgb_classifier	ravdess	none	False	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""mfcc_delta_1_std"", ""F0_mean"", ""mfcc_delta_6_std"", ""mfcc_delta2_11_std"", ""mfcc_delta2_5_std"", ""hnr"", ""mfcc_9_std"", ""mfcc_delta_9_std"", ""spectral_contrast_1_mean"", ""mfcc_1_std"", ""mfcc_delta_3_mean"", ""spectral_contrast_7_mean"", ""mfcc_13_mean"", ""spectral_contrast_3_mean"", ""mfcc_2_mean"", ""chroma_6_mean"", ""mfcc_delta_9_mean"", ""mfcc_delta_8_mean"", ""mfcc_3_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.07}"	0.87	0.93	0.63	0.29	250.0	10.0	10.0	30.0	0.85	0.99
6094	xgb_classifier	savee	robust	True	explicit	all	20	"{""columns"": [""energy_mean"", ""energy_std"", ""spectral_contrast_2_mean"", ""chroma_8_mean"", ""zcr_mean"", ""mfcc_9_mean"", ""mfcc_delta_12_std"", ""mfcc_delta2_9_mean"", ""mfcc_delta2_13_std"", ""chroma_9_mean"", ""mfcc_delta2_3_mean"", ""F0_mean"", ""mfcc_2_std"", ""mfcc_delta2_7_std"", ""mfcc_8_std"", ""mfcc_2_mean"", ""mfcc_3_std"", ""mfcc_delta2_10_std"", ""mfcc_11_mean"", ""mfcc_5_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.15}"	0.82	0.89	0.74	0.49	84.0	15.0	15.0	6.0	0.93	0.98
6099	xgb_classifier	savee	robust	False	explicit	all	20	"{""columns"": [""energy_mean"", ""zcr_mean"", ""energy_std"", ""spectral_contrast_2_mean"", ""spectral_contrast_7_mean"", ""mfcc_2_mean"", ""F0_mean"", ""chroma_11_mean"", ""mfcc_11_mean"", ""F0_std"", ""mfcc_delta_1_std"", ""chroma_8_mean"", ""mfcc_delta_3_std"", ""chroma_9_mean"", ""mfcc_1_mean"", ""chroma_7_mean"", ""spectral_contrast_5_mean"", ""mfcc_delta2_7_std"", ""mfcc_12_std"", ""chroma_10_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.15}"	0.72	0.84	0.42	-0.09	87.0	0.0	30.0	3.0	0.91	0.97
6104	xgb_classifier	savee	standard	True	explicit	all	20	"{""columns"": [""energy_mean"", ""energy_std"", ""spectral_contrast_2_mean"", ""chroma_8_mean"", ""zcr_mean"", ""mfcc_9_mean"", ""mfcc_delta_12_std"", ""mfcc_delta2_9_mean"", ""mfcc_delta2_13_std"", ""chroma_9_mean"", ""mfcc_delta2_3_mean"", ""F0_mean"", ""mfcc_2_std"", ""mfcc_delta2_7_std"", ""mfcc_8_std"", ""mfcc_2_mean"", ""mfcc_3_std"", ""mfcc_delta2_10_std"", ""mfcc_11_mean"", ""mfcc_5_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.15}"	0.82	0.89	0.74	0.49	84.0	15.0	15.0	6.0	0.93	0.98
6109	xgb_classifier	savee	standard	False	explicit	all	20	"{""columns"": [""energy_mean"", ""zcr_mean"", ""energy_std"", ""spectral_contrast_2_mean"", ""spectral_contrast_7_mean"", ""mfcc_2_mean"", ""F0_mean"", ""chroma_11_mean"", ""mfcc_11_mean"", ""F0_std"", ""mfcc_delta_1_std"", ""chroma_8_mean"", ""mfcc_delta_3_std"", ""chroma_9_mean"", ""mfcc_1_mean"", ""chroma_7_mean"", ""spectral_contrast_5_mean"", ""mfcc_delta2_7_std"", ""mfcc_12_std"", ""chroma_10_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.15}"	0.72	0.84	0.42	-0.09	87.0	0.0	30.0	3.0	0.91	0.97
6114	xgb_classifier	savee	none	True	explicit	all	20	"{""columns"": [""energy_mean"", ""energy_std"", ""spectral_contrast_2_mean"", ""chroma_8_mean"", ""zcr_mean"", ""mfcc_9_mean"", ""mfcc_delta_12_std"", ""mfcc_delta2_9_mean"", ""mfcc_delta2_13_std"", ""chroma_9_mean"", ""mfcc_delta2_3_mean"", ""F0_mean"", ""mfcc_2_std"", ""mfcc_delta2_7_std"", ""mfcc_8_std"", ""mfcc_2_mean"", ""mfcc_3_std"", ""mfcc_delta2_10_std"", ""mfcc_11_mean"", ""mfcc_5_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.15}"	0.82	0.89	0.74	0.49	84.0	15.0	15.0	6.0	0.93	0.98
6119	xgb_classifier	savee	none	False	explicit	all	20	"{""columns"": [""energy_mean"", ""zcr_mean"", ""energy_std"", ""spectral_contrast_2_mean"", ""spectral_contrast_7_mean"", ""mfcc_2_mean"", ""F0_mean"", ""chroma_11_mean"", ""mfcc_11_mean"", ""F0_std"", ""mfcc_delta_1_std"", ""chroma_8_mean"", ""mfcc_delta_3_std"", ""chroma_9_mean"", ""mfcc_1_mean"", ""chroma_7_mean"", ""spectral_contrast_5_mean"", ""mfcc_delta2_7_std"", ""mfcc_12_std"", ""chroma_10_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.15}"	0.72	0.84	0.42	-0.09	87.0	0.0	30.0	3.0	0.91	0.97
6124	xgb_classifier	ravdess	robust	True	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""energy_mean"", ""energy_std"", ""mfcc_delta2_3_std"", ""spectral_contrast_7_mean"", ""F0_mean"", ""zcr_mean"", ""chroma_5_mean"", ""mfcc_3_mean"", ""mfcc_10_std"", ""spectral_contrast_3_mean"", ""F0_std"", ""mfcc_delta_4_std"", ""mfcc_8_std"", ""mfcc_1_std"", ""mfcc_6_std"", ""mfcc_2_std"", ""mfcc_2_mean"", ""mfcc_7_std"", ""mfcc_11_mean""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.15}"	0.62	0.75	0.48	0.18	171.0	15.0	5.0	109.0	0.72	0.98
6129	xgb_classifier	ravdess	robust	False	explicit	all	20	"{""columns"": [""mfcc_1_mean"", ""F0_mean"", ""mfcc_delta_6_std"", ""mfcc_delta_1_std"", ""mfcc_delta_3_mean"", ""mfcc_1_std"", ""energy_std"", ""hnr"", ""mfcc_delta2_3_std"", ""zcr_mean"", ""mfcc_6_mean"", ""spectral_contrast_7_mean"", ""chroma_6_mean"", ""mfcc_13_std"", ""mfcc_delta2_1_std"", ""spectral_contrast_3_mean"", ""mfcc_7_std"", ""spectral_contrast_1_mean"", ""mfcc_delta_2_std"", ""mfcc_6_std""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 0.15}"	0.88	0.93	0.63	0.28	255.0	9.0	11.0	25.0	0.85	0.99
